-2092.24745395,-2092.24745395,-2092.24745395,2151.46149953,2151.46149953,2151.46149953,R
-979.179760133,-979.179760133,-979.179760133,699.079901678,699.079901678,699.079901678,R
-1514.65942038,-1514.65942038,-1514.65942038,1357.22245664,1357.22245664,1357.22245664,R
-1949.58832381,-1949.58832381,-1949.58832381,2564.62669102,2564.62669102,2564.62669102,R
-2419.6689944,-2419.6689944,-2419.6689944,3781.02850264,3781.02850264,3781.02850264,R
-2741.22313403,-2741.22313403,-2741.22313403,4893.27147453,4893.27147453,4893.27147453,R
-3162.82106078,-3162.82106078,-3162.82106078,4968.71775543,4968.71775543,4968.71775543,R
-1802.25163096,-1802.25163096,-1802.25163096,1842.99552869,1842.99552869,1842.99552869,R
-1110.37559968,-1110.37559968,-1110.37559968,911.208147188,911.208147188,911.208147188,J
-1151.64877422,-1151.64877422,-1151.64877422,1273.20229578,1273.20229578,1273.20229578,J
-1439.16198537,-1439.16198537,-1439.16198537,1471.45910883,1471.45910883,1471.45910883,J
-1321.55844191,-1321.55844191,-1321.55844191,1346.14653539,1346.14653539,1346.14653539,J
-1276.894703,-1276.894703,-1276.894703,1399.60309436,1399.60309436,1399.60309436,J
-1248.23105664,-1248.23105664,-1248.23105664,1223.56989756,1223.56989756,1223.56989756,J
-1222.23066653,-1222.23066653,-1222.23066653,1066.37287634,1066.37287634,1066.37287634,J
-1293.39430477,-1293.39430477,-1293.39430477,1332.50813564,1332.50813564,1332.50813564,J
-1106.3910109,-1106.3910109,-1106.3910109,951.211422402,951.211422402,951.211422402,J
-682.591294966,-682.591294966,-682.591294966,418.409288869,418.409288869,418.409288869,J
-1745.44327849,-1745.44327849,-1745.44327849,1658.91014246,1658.91014246,1658.91014246,J
-1686.24864107,-1686.24864107,-1686.24864107,1715.33878688,1715.33878688,1715.33878688,J
-2119.96617899,-2119.96617899,-2119.96617899,2401.94679472,2401.94679472,2401.94679472,J
-2183.04736173,-2183.04736173,-2183.04736173,2542.50826017,2542.50826017,2542.50826017,J
-2200.39476016,-2200.39476016,-2200.39476016,2616.77426556,2616.77426556,2616.77426556,J
-1739.73414709,-1739.73414709,-1739.73414709,1933.97191188,1933.97191188,1933.97191188,J
-794.956660037,-794.956660037,-794.956660037,707.059042029,707.059042029,707.059042029,R
-1321.70551481,-1321.70551481,-1321.70551481,1494.00890446,1494.00890446,1494.00890446,R
-1706.32394064,-1706.32394064,-1706.32394064,2114.20663424,2114.20663424,2114.20663424,R
-1583.13563399,-1583.13563399,-1583.13563399,1895.46797328,1895.46797328,1895.46797328,R
-1717.97298162,-1717.97298162,-1717.97298162,1811.9589058,1811.9589058,1811.9589058,R
-2023.10007991,-2023.10007991,-2023.10007991,2918.25715033,2918.25715033,2918.25715033,R
-1843.68358514,-1843.68358514,-1843.68358514,2522.15867667,2522.15867667,2522.15867667,R
-1651.71721431,-1651.71721431,-1651.71721431,1970.41447853,1970.41447853,1970.41447853,R
-1758.59384273,-1758.59384273,-1758.59384273,2122.76460587,2122.76460587,2122.76460587,R
-1672.18515078,-1672.18515078,-1672.18515078,2188.03519789,2188.03519789,2188.03519789,R
-1014.10723123,-1014.10723123,-1014.10723123,1070.21506783,1070.21506783,1070.21506783,R
-2148.91786231,-2148.91786231,-2148.91786231,2694.69486975,2694.69486975,2694.69486975,R
-3211.62484579,-3211.62484579,-3211.62484579,5806.46290814,5806.46290814,5806.46290814,R
-3231.01181977,-3231.01181977,-3231.01181977,6798.74867294,6798.74867294,6798.74867294,R
-3554.42211769,-3554.42211769,-3554.42211769,7087.0784309,7087.0784309,7087.0784309,R
-3522.85524389,-3522.85524389,-3522.85524389,6349.88031912,6349.88031912,6349.88031912,R
-2728.01254866,-2728.01254866,-2728.01254866,4905.07114744,4905.07114744,4905.07114744,R
-1879.76815513,-1879.76815513,-1879.76815513,2849.76446773,2849.76446773,2849.76446773,R
-1494.94348212,-1494.94348212,-1494.94348212,1509.03532765,1509.03532765,1509.03532765,S
-716.215922524,-716.215922524,-716.215922524,1013.95444815,1013.95444815,1013.95444815,S
-575.326808348,-575.326808348,-575.326808348,840.017192525,840.017192525,840.017192525,S
-488.992199409,-488.992199409,-488.992199409,680.96929436,680.96929436,680.96929436,S
-589.835523976,-589.835523976,-589.835523976,717.329641718,717.329641718,717.329641718,S
-570.483557349,-570.483557349,-570.483557349,680.506063974,680.506063974,680.506063974,S
-406.554345725,-406.554345725,-406.554345725,766.877617644,766.877617644,766.877617644,S
-633.494239195,-633.494239195,-633.494239195,908.763444445,908.763444445,908.763444445,S
-501.665611099,-501.665611099,-501.665611099,754.870045625,754.870045625,754.870045625,S
-471.795503237,-471.795503237,-471.795503237,711.953447831,711.953447831,711.953447831,S
-584.768256019,-584.768256019,-584.768256019,677.971757008,677.971757008,677.971757008,S
-502.595963203,-502.595963203,-502.595963203,580.858780511,580.858780511,580.858780511,S
-586.853433508,-586.853433508,-586.853433508,687.727398828,687.727398828,687.727398828,S
-523.330481065,-523.330481065,-523.330481065,548.743347955,548.743347955,548.743347955,S
-774.423732511,-774.423732511,-774.423732511,710.045824395,710.045824395,710.045824395,S
-925.620748276,-925.620748276,-925.620748276,895.071042192,895.071042192,895.071042192,S
-664.043081245,-664.043081245,-664.043081245,625.538306568,625.538306568,625.538306568,S
-784.811518987,-784.811518987,-784.811518987,813.499669889,813.499669889,813.499669889,S
-623.713638605,-623.713638605,-623.713638605,594.568617056,594.568617056,594.568617056,S
-243.519809276,-243.519809276,-243.519809276,536.15364112,536.15364112,536.15364112,S
-421.415695006,-421.415695006,-421.415695006,465.045245944,465.045245944,465.045245944,S
-904.336914806,-904.336914806,-904.336914806,1066.24486909,1066.24486909,1066.24486909,S
-691.357224949,-691.357224949,-691.357224949,885.450290415,885.450290415,885.450290415,S
-680.803030771,-680.803030771,-680.803030771,1027.43426649,1027.43426649,1027.43426649,W
-652.418644959,-652.418644959,-652.418644959,506.778451389,506.778451389,506.778451389,W
-831.467912369,-831.467912369,-831.467912369,788.365497126,788.365497126,788.365497126,W
-699.501614765,-699.501614765,-699.501614765,607.852709437,607.852709437,607.852709437,W
-677.410647542,-677.410647542,-677.410647542,692.476167246,692.476167246,692.476167246,W
-824.10963558,-824.10963558,-824.10963558,797.838934568,797.838934568,797.838934568,W
-794.736291655,-794.736291655,-794.736291655,718.526953015,718.526953015,718.526953015,W
-878.9254289,-878.9254289,-878.9254289,925.097934743,925.097934743,925.097934743,W
-791.35324503,-791.35324503,-791.35324503,691.287577335,691.287577335,691.287577335,W
-719.164629201,-719.164629201,-719.164629201,609.979639789,609.979639789,609.979639789,W
-535.8698815,-535.8698815,-535.8698815,470.528290962,470.528290962,470.528290962,W
-609.529571193,-609.529571193,-609.529571193,596.229713806,596.229713806,596.229713806,W
-475.716659822,-475.716659822,-475.716659822,610.798120295,610.798120295,610.798120295,W
-554.764118568,-554.764118568,-554.764118568,628.231588572,628.231588572,628.231588572,W
-614.163657455,-614.163657455,-614.163657455,590.896749931,590.896749931,590.896749931,W
-854.149692389,-854.149692389,-854.149692389,808.830462175,808.830462175,808.830462175,W
-721.236911316,-721.236911316,-721.236911316,751.921494788,751.921494788,751.921494788,W
-698.456442547,-698.456442547,-698.456442547,594.007821523,594.007821523,594.007821523,W
-756.01457087,-756.01457087,-756.01457087,629.676749402,629.676749402,629.676749402,W
-837.68933719,-837.68933719,-837.68933719,756.883234694,756.883234694,756.883234694,W
-790.562259831,-790.562259831,-790.562259831,761.413497266,761.413497266,761.413497266,W
-566.530967691,-566.530967691,-566.530967691,513.085365567,513.085365567,513.085365567,W
-616.465651333,-616.465651333,-616.465651333,556.54180266,556.54180266,556.54180266,W
-747.820758958,-747.820758958,-747.820758958,693.365880175,693.365880175,693.365880175,W
-1211.30161096,-1211.30161096,-1211.30161096,2031.95476949,2031.95476949,2031.95476949,S
-1052.21746275,-1052.21746275,-1052.21746275,1405.99293545,1405.99293545,1405.99293545,S
-1007.8353558,-1007.8353558,-1007.8353558,2511.81442093,2511.81442093,2511.81442093,S
-1482.40933717,-1482.40933717,-1482.40933717,3017.52376546,3017.52376546,3017.52376546,S
-1195.38356263,-1195.38356263,-1195.38356263,2032.74820951,2032.74820951,2032.74820951,S
-1645.35380856,-1645.35380856,-1645.35380856,3220.68316083,3220.68316083,3220.68316083,S
-720.0964013,-720.0964013,-720.0964013,670.967295741,670.967295741,670.967295741,S
-1025.59204487,-1025.59204487,-1025.59204487,1325.01853762,1325.01853762,1325.01853762,S
-953.284999174,-953.284999174,-953.284999174,1302.92421267,1302.92421267,1302.92421267,S
-955.738111545,-955.738111545,-955.738111545,1118.40620917,1118.40620917,1118.40620917,S
-217.495876503,-217.495876503,-217.495876503,326.957627632,326.957627632,326.957627632,S
-338.894417376,-338.894417376,-338.894417376,529.609823753,529.609823753,529.609823753,S
-901.557480512,-901.557480512,-901.557480512,1202.75787239,1202.75787239,1202.75787239,S
-1151.96788361,-1151.96788361,-1151.96788361,1535.52950229,1535.52950229,1535.52950229,S
-910.115501241,-910.115501241,-910.115501241,1503.90364171,1503.90364171,1503.90364171,S
-1011.45630268,-1011.45630268,-1011.45630268,1383.92480575,1383.92480575,1383.92480575,S
-1190.40018573,-1190.40018573,-1190.40018573,2231.57734491,2231.57734491,2231.57734491,W
-1675.89373752,-1675.89373752,-1675.89373752,3244.74062426,3244.74062426,3244.74062426,W
-1093.84833234,-1093.84833234,-1093.84833234,1923.16183567,1923.16183567,1923.16183567,W
-975.442090128,-975.442090128,-975.442090128,1460.34868632,1460.34868632,1460.34868632,W
-1110.15242207,-1110.15242207,-1110.15242207,1413.92552936,1413.92552936,1413.92552936,W
-993.179961557,-993.179961557,-993.179961557,1252.54292191,1252.54292191,1252.54292191,W
-866.983218751,-866.983218751,-866.983218751,1051.77759173,1051.77759173,1051.77759173,W
-637.464057509,-637.464057509,-637.464057509,776.31583169,776.31583169,776.31583169,W
-832.146622143,-832.146622143,-832.146622143,1026.03751934,1026.03751934,1026.03751934,W
-857.022821329,-857.022821329,-857.022821329,1060.04334559,1060.04334559,1060.04334559,W
-1032.82733124,-1032.82733124,-1032.82733124,1210.56668185,1210.56668185,1210.56668185,W
-777.908279466,-777.908279466,-777.908279466,879.716259333,879.716259333,879.716259333,W
-640.162057045,-640.162057045,-640.162057045,743.107724963,743.107724963,743.107724963,W
-927.230640679,-927.230640679,-927.230640679,982.002093956,982.002093956,982.002093956,W
-842.731818025,-842.731818025,-842.731818025,968.98533102,968.98533102,968.98533102,W
-706.747032533,-706.747032533,-706.747032533,676.09936218,676.09936218,676.09936218,W
-703.058491232,-703.058491232,-703.058491232,783.837472034,783.837472034,783.837472034,W
-646.165089608,-646.165089608,-646.165089608,753.678126335,753.678126335,753.678126335,W
-653.21652446,-653.21652446,-653.21652446,781.789215793,781.789215793,781.789215793,W
-673.613293158,-673.613293158,-673.613293158,648.820667265,648.820667265,648.820667265,W
-818.695759939,-818.695759939,-818.695759939,791.211103307,791.211103307,791.211103307,W
-686.824362428,-686.824362428,-686.824362428,691.167361742,691.167361742,691.167361742,W
-704.25887765,-704.25887765,-704.25887765,789.252824449,789.252824449,789.252824449,W
-777.13751008,-777.13751008,-777.13751008,821.671160503,821.671160503,821.671160503,W
-716.223402744,-716.223402744,-716.223402744,699.488597118,699.488597118,699.488597118,W
-864.235296238,-864.235296238,-864.235296238,916.709549438,916.709549438,916.709549438,W
-767.126776472,-767.126776472,-767.126776472,649.715959874,649.715959874,649.715959874,W
-779.844942622,-779.844942622,-779.844942622,767.989962861,767.989962861,767.989962861,W
-700.591718978,-700.591718978,-700.591718978,706.947543518,706.947543518,706.947543518,W
-580.645931383,-580.645931383,-580.645931383,560.857040148,560.857040148,560.857040148,W
